event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_TOU_D,energy_TOU_D,cost_TOU_D_Base,energy_TOU_D_Base
Bread-maker_2015-02-21_05,Bread-maker,Appliance7,Non-shiftable,2015-02-21 05:17:00,2015-02-21 05:19:00,2.0,13.9,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-21_06,Bread-maker,Appliance7,Non-shiftable,2015-02-21 05:26:00,2015-02-21 05:32:00,6.0,252.92,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0018,0.0042,0.0025,0.0042
Bread-maker_2015-02-21_07,Bread-maker,Appliance7,Non-shiftable,2015-02-21 05:42:00,2015-02-21 05:46:00,4.0,158.24,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0011,0.0026,0.0016,0.0026
Bread-maker_2015-02-21_08,Bread-maker,Appliance7,Non-shiftable,2015-02-21 05:53:00,2015-02-21 05:55:00,2.0,15.94,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-02-21_09,Bread-maker,Appliance7,Non-shiftable,2015-02-21 06:04:00,2015-02-21 06:07:00,3.0,80.76,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-02-21_10,Bread-maker,Appliance7,Non-shiftable,2015-02-21 06:16:00,2015-02-21 07:19:00,63.0,21299.43,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.1526,0.355,0.213,0.355
Bread-maker_2015-02-21_11,Bread-maker,Appliance7,Non-shiftable,2015-02-21 07:21:00,2015-02-21 07:36:00,15.0,417.17,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.003,0.007,0.0042,0.007
Bread-maker_2015-02-21_12,Bread-maker,Appliance7,Non-shiftable,2015-02-21 07:39:00,2015-02-21 07:42:00,3.0,68.94,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0005,0.0011,0.0007,0.0011
Bread-maker_2015-02-21_13,Bread-maker,Appliance7,Non-shiftable,2015-02-21 07:43:00,2015-02-21 07:45:00,2.0,13.19,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-21_14,Bread-maker,Appliance7,Non-shiftable,2015-02-21 07:46:00,2015-02-21 07:50:00,4.0,129.5,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0009,0.0022,0.0013,0.0022
Bread-maker_2015-02-21_15,Bread-maker,Appliance7,Non-shiftable,2015-02-21 07:52:00,2015-02-21 07:54:00,2.0,81.24,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0014,0.0008,0.0014
Bread-maker_2015-02-21_16,Bread-maker,Appliance7,Non-shiftable,2015-02-21 08:01:00,2015-02-21 08:07:00,6.0,38.47,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0003,0.0006,0.0004,0.0006
Bread-maker_2015-02-22_01,Bread-maker,Appliance7,Non-shiftable,2015-02-22 10:26:00,2015-02-22 10:44:00,18.0,1083.64,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0078,0.0181,0.0108,0.0181
Bread-maker_2015-02-22_02,Bread-maker,Appliance7,Non-shiftable,2015-02-22 10:46:00,2015-02-22 10:53:00,7.0,367.92,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0026,0.0061,0.0037,0.0061
Bread-maker_2015-02-22_03,Bread-maker,Appliance7,Non-shiftable,2015-02-22 11:35:00,2015-02-22 11:37:00,2.0,11.28,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-22_04,Bread-maker,Appliance7,Non-shiftable,2015-02-22 11:52:00,2015-02-22 11:54:00,2.0,17.48,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-02-22_05,Bread-maker,Appliance7,Non-shiftable,2015-02-22 12:09:00,2015-02-22 12:11:00,2.0,9.76,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-22_06,Bread-maker,Appliance7,Non-shiftable,2015-02-22 12:42:00,2015-02-22 12:45:00,3.0,92.79,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0007,0.0015,0.0009,0.0015
Bread-maker_2015-02-22_07,Bread-maker,Appliance7,Non-shiftable,2015-02-22 12:46:00,2015-02-22 12:52:00,6.0,104.36,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0007,0.0017,0.001,0.0017
Bread-maker_2015-02-22_08,Bread-maker,Appliance7,Non-shiftable,2015-02-22 13:02:00,2015-02-22 13:04:00,2.0,6.5,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0,0.0001,0.0001,0.0001
Bread-maker_2015-02-22_09,Bread-maker,Appliance7,Non-shiftable,2015-02-22 13:13:00,2015-02-22 13:17:00,4.0,67.56,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0005,0.0011,0.0007,0.0011
Bread-maker_2015-02-22_10,Bread-maker,Appliance7,Non-shiftable,2015-02-22 13:25:00,2015-02-22 13:28:00,3.0,150.04,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0011,0.0025,0.0015,0.0025
Bread-maker_2015-02-22_11,Bread-maker,Appliance7,Non-shiftable,2015-02-22 13:36:00,2015-02-22 14:27:00,51.0,15566.9,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.1116,0.2594,0.1557,0.2594
Bread-maker_2015-02-23_01,Bread-maker,Appliance7,Non-shiftable,2015-02-23 16:11:00,2015-02-23 16:30:00,19.0,1505.39,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0108,0.0251,0.0151,0.0251
Bread-maker_2015-02-23_02,Bread-maker,Appliance7,Non-shiftable,2015-02-23 16:36:00,2015-02-23 16:45:00,9.0,710.61,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0051,0.0118,0.0071,0.0118
Bread-maker_2015-02-25_01,Bread-maker,Appliance7,Non-shiftable,2015-02-25 01:38:00,2015-02-25 01:40:00,2.0,63.56,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0005,0.0011,0.0006,0.0011
Bread-maker_2015-02-25_02,Bread-maker,Appliance7,Non-shiftable,2015-02-25 02:27:00,2015-02-25 02:29:00,2.0,8.9,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0001,0.0001,0.0001
Bread-maker_2015-02-25_03,Bread-maker,Appliance7,Non-shiftable,2015-02-25 02:47:00,2015-02-25 02:49:00,2.0,11.53,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-25_04,Bread-maker,Appliance7,Non-shiftable,2015-02-25 03:06:00,2015-02-25 03:26:00,20.0,1093.03,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0078,0.0182,0.0109,0.0182
Bread-maker_2015-02-25_05,Bread-maker,Appliance7,Non-shiftable,2015-02-25 03:28:00,2015-02-25 03:35:00,7.0,425.1,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.003,0.0071,0.0043,0.0071
Bread-maker_2015-02-25_06,Bread-maker,Appliance7,Non-shiftable,2015-02-25 04:35:00,2015-02-25 04:37:00,2.0,9.33,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-25_07,Bread-maker,Appliance7,Non-shiftable,2015-02-25 04:47:00,2015-02-25 04:51:00,4.0,34.39,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0002,0.0006,0.0003,0.0006
Bread-maker_2015-02-25_08,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:01:00,2015-02-25 05:05:00,4.0,30.43,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0002,0.0005,0.0003,0.0005
Bread-maker_2015-02-25_09,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:16:00,2015-02-25 05:18:00,2.0,13.62,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-25_10,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:28:00,2015-02-25 05:30:00,2.0,82.12,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0014,0.0008,0.0014
Bread-maker_2015-02-25_11,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:31:00,2015-02-25 05:33:00,2.0,16.24,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-02-25_12,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:34:00,2015-02-25 05:40:00,6.0,132.85,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.001,0.0022,0.0013,0.0022
Bread-maker_2015-02-25_13,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:46:00,2015-02-25 05:48:00,2.0,25.19,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0002,0.0004,0.0003,0.0004
Bread-maker_2015-02-25_14,Bread-maker,Appliance7,Non-shiftable,2015-02-25 05:50:00,2015-02-25 05:52:00,2.0,21.71,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0002,0.0004,0.0002,0.0004
Bread-maker_2015-02-25_15,Bread-maker,Appliance7,Non-shiftable,2015-02-25 06:09:00,2015-02-25 06:14:00,5.0,111.97,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0008,0.0019,0.0011,0.0019
Bread-maker_2015-02-25_16,Bread-maker,Appliance7,Non-shiftable,2015-02-25 06:18:00,2015-02-25 07:17:00,59.0,20890.05,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.1497,0.3482,0.2089,0.3482
Bread-maker_2015-02-28_01,Bread-maker,Appliance7,Non-shiftable,2015-02-28 03:01:00,2015-02-28 03:19:00,18.0,1213.9,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0087,0.0202,0.0121,0.0202
Bread-maker_2015-02-28_02,Bread-maker,Appliance7,Non-shiftable,2015-02-28 03:21:00,2015-02-28 03:28:00,7.0,457.04,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0033,0.0076,0.0046,0.0076
Bread-maker_2015-02-28_03,Bread-maker,Appliance7,Non-shiftable,2015-02-28 04:41:00,2015-02-28 04:43:00,2.0,36.29,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0003,0.0006,0.0004,0.0006
Bread-maker_2015-02-28_04,Bread-maker,Appliance7,Non-shiftable,2015-02-28 04:53:00,2015-02-28 04:55:00,2.0,8.43,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0001,0.0001,0.0001
Bread-maker_2015-02-28_05,Bread-maker,Appliance7,Non-shiftable,2015-02-28 05:21:00,2015-02-28 05:29:00,8.0,233.99,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0017,0.0039,0.0023,0.0039
Bread-maker_2015-02-28_06,Bread-maker,Appliance7,Non-shiftable,2015-02-28 05:39:00,2015-02-28 05:43:00,4.0,79.84,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-02-28_07,Bread-maker,Appliance7,Non-shiftable,2015-02-28 05:52:00,2015-02-28 05:55:00,3.0,158.62,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0011,0.0026,0.0016,0.0026
Bread-maker_2015-02-28_08,Bread-maker,Appliance7,Non-shiftable,2015-02-28 06:04:00,2015-02-28 06:07:00,3.0,15.42,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-02-28_09,Bread-maker,Appliance7,Non-shiftable,2015-02-28 06:12:00,2015-02-28 07:18:00,66.0,18475.59,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.1324,0.3079,0.1848,0.3079
Bread-maker_2015-02-28_10,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:21:00,2015-02-28 07:30:00,9.0,107.81,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0008,0.0018,0.0011,0.0018
Bread-maker_2015-02-28_11,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:34:00,2015-02-28 07:36:00,2.0,72.65,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0005,0.0012,0.0007,0.0012
Bread-maker_2015-02-28_12,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:38:00,2015-02-28 07:43:00,5.0,19.68,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-02-28_13,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:44:00,2015-02-28 07:50:00,6.0,84.39,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0014,0.0008,0.0014
Bread-maker_2015-02-28_14,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:51:00,2015-02-28 07:55:00,4.0,23.79,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0002,0.0004,0.0002,0.0004
Bread-maker_2015-02-28_15,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:56:00,2015-02-28 07:58:00,2.0,12.92,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-02-28_16,Bread-maker,Appliance7,Non-shiftable,2015-02-28 07:59:00,2015-02-28 08:02:00,3.0,85.22,False,Appliance7,Appliance7 (Bread-maker),2015-02,0.0006,0.0014,0.0009,0.0014
Bread-maker_2015-03-01_01,Bread-maker,Appliance7,Non-shiftable,2015-03-01 03:06:00,2015-03-01 03:24:00,18.0,1166.26,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0084,0.0194,0.0117,0.0194
Bread-maker_2015-03-01_02,Bread-maker,Appliance7,Non-shiftable,2015-03-01 03:26:00,2015-03-01 03:33:00,7.0,412.08,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.003,0.0069,0.0041,0.0069
Bread-maker_2015-03-01_03,Bread-maker,Appliance7,Non-shiftable,2015-03-01 04:45:00,2015-03-01 04:47:00,2.0,27.57,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0002,0.0005,0.0003,0.0005
Bread-maker_2015-03-01_04,Bread-maker,Appliance7,Non-shiftable,2015-03-01 04:57:00,2015-03-01 04:59:00,2.0,72.59,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0005,0.0012,0.0007,0.0012
Bread-maker_2015-03-01_05,Bread-maker,Appliance7,Non-shiftable,2015-03-01 05:13:00,2015-03-01 05:16:00,3.0,137.68,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.001,0.0023,0.0014,0.0023
Bread-maker_2015-03-01_06,Bread-maker,Appliance7,Non-shiftable,2015-03-01 05:26:00,2015-03-01 05:31:00,5.0,32.67,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0002,0.0005,0.0003,0.0005
Bread-maker_2015-03-01_07,Bread-maker,Appliance7,Non-shiftable,2015-03-01 05:43:00,2015-03-01 05:46:00,3.0,73.5,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0005,0.0012,0.0007,0.0012
Bread-maker_2015-03-01_08,Bread-maker,Appliance7,Non-shiftable,2015-03-01 05:55:00,2015-03-01 05:57:00,2.0,80.85,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-03-01_09,Bread-maker,Appliance7,Non-shiftable,2015-03-01 06:07:00,2015-03-01 06:10:00,3.0,149.6,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0011,0.0025,0.0015,0.0025
Bread-maker_2015-03-01_10,Bread-maker,Appliance7,Non-shiftable,2015-03-01 06:16:00,2015-03-01 07:24:00,68.0,18790.24,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.1347,0.3132,0.1879,0.3132
Bread-maker_2015-03-01_11,Bread-maker,Appliance7,Non-shiftable,2015-03-01 07:25:00,2015-03-01 07:28:00,3.0,85.54,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0014,0.0009,0.0014
Bread-maker_2015-03-01_12,Bread-maker,Appliance7,Non-shiftable,2015-03-01 07:29:00,2015-03-01 07:32:00,3.0,13.52,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-03-01_13,Bread-maker,Appliance7,Non-shiftable,2015-03-01 07:37:00,2015-03-01 07:40:00,3.0,26.14,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0002,0.0004,0.0003,0.0004
Bread-maker_2015-03-01_14,Bread-maker,Appliance7,Non-shiftable,2015-03-01 07:41:00,2015-03-01 07:43:00,2.0,11.44,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-03-01_15,Bread-maker,Appliance7,Non-shiftable,2015-03-01 07:46:00,2015-03-01 07:51:00,5.0,28.07,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0002,0.0005,0.0003,0.0005
Bread-maker_2015-03-04_01,Bread-maker,Appliance7,Non-shiftable,2015-03-04 02:25:00,2015-03-04 02:30:00,5.0,79.82,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-03-04_02,Bread-maker,Appliance7,Non-shiftable,2015-03-04 03:20:00,2015-03-04 03:43:00,23.0,1510.03,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0108,0.0252,0.0151,0.0252
Bread-maker_2015-03-04_03,Bread-maker,Appliance7,Non-shiftable,2015-03-04 03:45:00,2015-03-04 03:52:00,7.0,377.17,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0027,0.0063,0.0038,0.0063
Bread-maker_2015-03-04_04,Bread-maker,Appliance7,Non-shiftable,2015-03-04 04:41:00,2015-03-04 04:44:00,3.0,18.82,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-04_05,Bread-maker,Appliance7,Non-shiftable,2015-03-04 04:55:00,2015-03-04 04:57:00,2.0,82.03,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0014,0.0008,0.0014
Bread-maker_2015-03-04_06,Bread-maker,Appliance7,Non-shiftable,2015-03-04 05:14:00,2015-03-04 05:22:00,8.0,56.33,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0004,0.0009,0.0006,0.0009
Bread-maker_2015-03-04_07,Bread-maker,Appliance7,Non-shiftable,2015-03-04 05:30:00,2015-03-04 05:32:00,2.0,6.81,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0,0.0001,0.0001,0.0001
Bread-maker_2015-03-04_08,Bread-maker,Appliance7,Non-shiftable,2015-03-04 05:40:00,2015-03-04 05:44:00,4.0,101.56,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0007,0.0017,0.001,0.0017
Bread-maker_2015-03-04_09,Bread-maker,Appliance7,Non-shiftable,2015-03-04 05:52:00,2015-03-04 05:55:00,3.0,71.44,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0005,0.0012,0.0007,0.0012
Bread-maker_2015-03-04_10,Bread-maker,Appliance7,Non-shiftable,2015-03-04 06:01:00,2015-03-04 06:04:00,3.0,78.57,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-03-04_11,Bread-maker,Appliance7,Non-shiftable,2015-03-04 06:05:00,2015-03-04 07:07:00,62.0,19215.0,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.1377,0.3202,0.1921,0.3202
Bread-maker_2015-03-04_12,Bread-maker,Appliance7,Non-shiftable,2015-03-04 07:10:00,2015-03-04 07:14:00,4.0,125.08,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0009,0.0021,0.0013,0.0021
Bread-maker_2015-03-07_01,Bread-maker,Appliance7,Non-shiftable,2015-03-07 03:06:00,2015-03-07 03:24:00,18.0,1066.59,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0076,0.0178,0.0107,0.0178
Bread-maker_2015-03-07_02,Bread-maker,Appliance7,Non-shiftable,2015-03-07 03:26:00,2015-03-07 03:33:00,7.0,373.58,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0027,0.0062,0.0037,0.0062
Bread-maker_2015-03-07_03,Bread-maker,Appliance7,Non-shiftable,2015-03-07 04:44:00,2015-03-07 04:47:00,3.0,87.39,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0015,0.0009,0.0015
Bread-maker_2015-03-07_04,Bread-maker,Appliance7,Non-shiftable,2015-03-07 05:01:00,2015-03-07 05:03:00,2.0,10.89,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-03-07_05,Bread-maker,Appliance7,Non-shiftable,2015-03-07 05:28:00,2015-03-07 05:32:00,4.0,92.73,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0007,0.0015,0.0009,0.0015
Bread-maker_2015-03-07_06,Bread-maker,Appliance7,Non-shiftable,2015-03-07 05:43:00,2015-03-07 05:46:00,3.0,77.54,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0013,0.0008,0.0013
Bread-maker_2015-03-07_07,Bread-maker,Appliance7,Non-shiftable,2015-03-07 06:07:00,2015-03-07 06:09:00,2.0,15.5,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-07_08,Bread-maker,Appliance7,Non-shiftable,2015-03-07 06:16:00,2015-03-07 07:22:00,66.0,17977.47,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.1288,0.2996,0.1798,0.2996
Bread-maker_2015-03-07_09,Bread-maker,Appliance7,Non-shiftable,2015-03-07 07:23:00,2015-03-07 07:49:00,26.0,459.34,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0033,0.0077,0.0046,0.0077
Bread-maker_2015-03-07_10,Bread-maker,Appliance7,Non-shiftable,2015-03-07 07:50:00,2015-03-07 07:54:00,4.0,104.46,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0007,0.0017,0.001,0.0017
Bread-maker_2015-03-07_11,Bread-maker,Appliance7,Non-shiftable,2015-03-07 07:55:00,2015-03-07 07:58:00,3.0,19.92,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-07_12,Bread-maker,Appliance7,Non-shiftable,2015-03-07 08:03:00,2015-03-07 08:06:00,3.0,59.23,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0004,0.001,0.0006,0.001
Bread-maker_2015-03-08_01,Bread-maker,Appliance7,Non-shiftable,2015-03-08 03:07:00,2015-03-08 03:25:00,18.0,1126.02,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0081,0.0188,0.0113,0.0188
Bread-maker_2015-03-08_02,Bread-maker,Appliance7,Non-shiftable,2015-03-08 03:27:00,2015-03-08 03:34:00,7.0,467.24,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0033,0.0078,0.0047,0.0078
Bread-maker_2015-03-08_03,Bread-maker,Appliance7,Non-shiftable,2015-03-08 04:28:00,2015-03-08 04:30:00,2.0,12.1,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-03-08_04,Bread-maker,Appliance7,Non-shiftable,2015-03-08 04:46:00,2015-03-08 04:48:00,2.0,20.11,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-08_05,Bread-maker,Appliance7,Non-shiftable,2015-03-08 05:30:00,2015-03-08 05:32:00,2.0,19.92,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-08_06,Bread-maker,Appliance7,Non-shiftable,2015-03-08 05:43:00,2015-03-08 05:46:00,3.0,98.54,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0007,0.0016,0.001,0.0016
Bread-maker_2015-03-08_07,Bread-maker,Appliance7,Non-shiftable,2015-03-08 06:06:00,2015-03-08 06:08:00,2.0,11.49,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0002,0.0001,0.0002
Bread-maker_2015-03-08_08,Bread-maker,Appliance7,Non-shiftable,2015-03-08 06:17:00,2015-03-08 07:19:00,62.0,17261.83,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.1237,0.2877,0.1726,0.2877
Bread-maker_2015-03-08_09,Bread-maker,Appliance7,Non-shiftable,2015-03-08 07:21:00,2015-03-08 07:26:00,5.0,152.86,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0011,0.0025,0.0015,0.0025
Bread-maker_2015-03-08_10,Bread-maker,Appliance7,Non-shiftable,2015-03-08 07:27:00,2015-03-08 07:34:00,7.0,280.31,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.002,0.0047,0.0028,0.0047
Bread-maker_2015-03-08_11,Bread-maker,Appliance7,Non-shiftable,2015-03-08 07:35:00,2015-03-08 07:38:00,3.0,87.13,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0015,0.0009,0.0015
Bread-maker_2015-03-08_12,Bread-maker,Appliance7,Non-shiftable,2015-03-08 07:39:00,2015-03-08 07:44:00,5.0,92.74,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0007,0.0015,0.0009,0.0015
Bread-maker_2015-03-10_01,Bread-maker,Appliance7,Non-shiftable,2015-03-10 02:25:00,2015-03-10 02:30:00,5.0,147.26,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0011,0.0025,0.0015,0.0025
Bread-maker_2015-03-10_02,Bread-maker,Appliance7,Non-shiftable,2015-03-10 03:12:00,2015-03-10 03:14:00,2.0,7.78,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0001,0.0001,0.0001
Bread-maker_2015-03-10_03,Bread-maker,Appliance7,Non-shiftable,2015-03-10 03:20:00,2015-03-10 03:43:00,23.0,1761.85,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0126,0.0294,0.0176,0.0294
Bread-maker_2015-03-10_04,Bread-maker,Appliance7,Non-shiftable,2015-03-10 03:45:00,2015-03-10 03:52:00,7.0,445.97,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0032,0.0074,0.0045,0.0074
Bread-maker_2015-03-10_05,Bread-maker,Appliance7,Non-shiftable,2015-03-10 04:46:00,2015-03-10 04:48:00,2.0,5.36,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0,0.0001,0.0001,0.0001
Bread-maker_2015-03-10_06,Bread-maker,Appliance7,Non-shiftable,2015-03-10 05:04:00,2015-03-10 05:06:00,2.0,15.89,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0001,0.0003,0.0002,0.0003
Bread-maker_2015-03-10_07,Bread-maker,Appliance7,Non-shiftable,2015-03-10 05:16:00,2015-03-10 05:20:00,4.0,142.92,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.001,0.0024,0.0014,0.0024
Bread-maker_2015-03-10_08,Bread-maker,Appliance7,Non-shiftable,2015-03-10 05:21:00,2015-03-10 05:23:00,2.0,86.48,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0006,0.0014,0.0009,0.0014
Bread-maker_2015-03-10_09,Bread-maker,Appliance7,Non-shiftable,2015-03-10 05:33:00,2015-03-10 05:37:00,4.0,26.76,False,Appliance7,Appliance7 (Bread-maker),2015-03,0.0002,0.0004,0.0003,0.0004
