event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Germany_Variable,energy_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable_Base
Microwave_2015-01-18_01,Microwave,Appliance8,Non-shiftable,2015-01-18 07:50:00,2015-01-18 08:05:00,15.0,13483.92,False,Appliance8,Appliance8 (Microwave),2015-01,0.061,0.2247,0.0764,0.2247
Microwave_2015-01-18_02,Microwave,Appliance8,Non-shiftable,2015-01-18 17:28:00,2015-01-18 17:31:00,3.0,2921.62,False,Appliance8,Appliance8 (Microwave),2015-01,0.0156,0.0487,0.0166,0.0487
Microwave_2015-01-18_03,Microwave,Appliance8,Non-shiftable,2015-01-18 19:04:00,2015-01-18 19:07:00,3.0,2694.71,False,Appliance8,Appliance8 (Microwave),2015-01,0.0144,0.0449,0.0153,0.0449
Microwave_2015-01-19_01,Microwave,Appliance8,Non-shiftable,2015-01-19 06:47:00,2015-01-19 06:51:00,4.0,4033.47,False,Appliance8,Appliance8 (Microwave),2015-01,0.0175,0.0672,0.0229,0.0672
Microwave_2015-01-24_01,Microwave,Appliance8,Non-shiftable,2015-01-24 08:16:00,2015-01-24 08:23:00,7.0,8661.81,False,Appliance8,Appliance8 (Microwave),2015-01,0.0433,0.1444,0.0491,0.1444
Microwave_2015-01-25_01,Microwave,Appliance8,Non-shiftable,2015-01-25 13:04:00,2015-01-25 13:14:00,10.0,8560.91,False,Appliance8,Appliance8 (Microwave),2015-01,0.0485,0.1427,0.0485,0.1427
Microwave_2015-01-26_01,Microwave,Appliance8,Non-shiftable,2015-01-26 13:31:00,2015-01-26 13:35:00,4.0,2715.93,False,Appliance8,Appliance8 (Microwave),2015-01,0.0154,0.0453,0.0154,0.0453
Microwave_2015-01-26_02,Microwave,Appliance8,Non-shiftable,2015-01-26 18:02:00,2015-01-26 18:06:00,4.0,1972.35,False,Appliance8,Appliance8 (Microwave),2015-01,0.0105,0.0329,0.0112,0.0329
Microwave_2015-01-26_03,Microwave,Appliance8,Non-shiftable,2015-01-26 21:48:00,2015-01-26 21:50:00,2.0,2527.29,False,Appliance8,Appliance8 (Microwave),2015-01,0.0118,0.0421,0.0143,0.0421
Microwave_2015-01-26_04,Microwave,Appliance8,Non-shiftable,2015-01-26 22:27:00,2015-01-26 22:30:00,3.0,2706.98,False,Appliance8,Appliance8 (Microwave),2015-01,0.0126,0.0451,0.0153,0.0451
Microwave_2015-01-27_01,Microwave,Appliance8,Non-shiftable,2015-01-27 18:06:00,2015-01-27 18:11:00,5.0,5690.36,False,Appliance8,Appliance8 (Microwave),2015-01,0.0303,0.0948,0.0322,0.0948
Microwave_2015-01-28_01,Microwave,Appliance8,Non-shiftable,2015-01-28 17:22:00,2015-01-28 17:25:00,3.0,672.68,False,Appliance8,Appliance8 (Microwave),2015-01,0.0036,0.0112,0.0038,0.0112
Microwave_2015-01-28_02,Microwave,Appliance8,Non-shiftable,2015-01-28 17:44:00,2015-01-28 17:57:00,13.0,13778.66,False,Appliance8,Appliance8 (Microwave),2015-01,0.0735,0.2296,0.0781,0.2296
Microwave_2015-01-28_03,Microwave,Appliance8,Non-shiftable,2015-01-28 21:32:00,2015-01-28 21:35:00,3.0,2889.06,False,Appliance8,Appliance8 (Microwave),2015-01,0.0135,0.0482,0.0164,0.0482
Microwave_2015-01-28_04,Microwave,Appliance8,Non-shiftable,2015-01-28 22:20:00,2015-01-28 22:23:00,3.0,2462.68,False,Appliance8,Appliance8 (Microwave),2015-01,0.0115,0.041,0.014,0.041
Microwave_2015-01-29_01,Microwave,Appliance8,Non-shiftable,2015-01-29 16:51:00,2015-01-29 16:57:00,6.0,2408.92,False,Appliance8,Appliance8 (Microwave),2015-01,0.0128,0.0401,0.0137,0.0401
Microwave_2015-01-29_02,Microwave,Appliance8,Non-shiftable,2015-01-29 17:52:00,2015-01-29 17:59:00,7.0,8772.76,False,Appliance8,Appliance8 (Microwave),2015-01,0.0468,0.1462,0.0497,0.1462
Microwave_2015-01-29_03,Microwave,Appliance8,Non-shiftable,2015-01-29 21:12:00,2015-01-29 21:16:00,4.0,2716.39,False,Appliance8,Appliance8 (Microwave),2015-01,0.0127,0.0453,0.0154,0.0453
Microwave_2015-01-29_04,Microwave,Appliance8,Non-shiftable,2015-01-29 22:25:00,2015-01-29 22:28:00,3.0,2473.01,False,Appliance8,Appliance8 (Microwave),2015-01,0.0115,0.0412,0.014,0.0412
Microwave_2015-02-02_01,Microwave,Appliance8,Non-shiftable,2015-02-02 17:49:00,2015-02-02 17:56:00,7.0,8632.85,False,Appliance8,Appliance8 (Microwave),2015-02,0.046,0.1439,0.0489,0.1439
Microwave_2015-02-02_02,Microwave,Appliance8,Non-shiftable,2015-02-02 18:09:00,2015-02-02 18:11:00,2.0,14.01,False,Appliance8,Appliance8 (Microwave),2015-02,0.0001,0.0002,0.0001,0.0002
Microwave_2015-02-03_01,Microwave,Appliance8,Non-shiftable,2015-02-03 17:52:00,2015-02-03 17:58:00,6.0,7068.61,False,Appliance8,Appliance8 (Microwave),2015-02,0.0377,0.1178,0.0401,0.1178
Microwave_2015-02-03_02,Microwave,Appliance8,Non-shiftable,2015-02-03 21:16:00,2015-02-03 21:19:00,3.0,2757.14,False,Appliance8,Appliance8 (Microwave),2015-02,0.0129,0.046,0.0156,0.046
Microwave_2015-02-03_03,Microwave,Appliance8,Non-shiftable,2015-02-03 22:16:00,2015-02-03 22:19:00,3.0,2944.71,False,Appliance8,Appliance8 (Microwave),2015-02,0.0137,0.0491,0.0167,0.0491
Microwave_2015-02-04_01,Microwave,Appliance8,Non-shiftable,2015-02-04 17:58:00,2015-02-04 18:00:00,2.0,1522.07,False,Appliance8,Appliance8 (Microwave),2015-02,0.0081,0.0254,0.0086,0.0254
Microwave_2015-02-05_01,Microwave,Appliance8,Non-shiftable,2015-02-05 17:55:00,2015-02-05 18:04:00,9.0,9395.91,False,Appliance8,Appliance8 (Microwave),2015-02,0.0501,0.1566,0.0532,0.1566
Microwave_2015-02-05_02,Microwave,Appliance8,Non-shiftable,2015-02-05 20:45:00,2015-02-05 20:47:00,2.0,2764.76,False,Appliance8,Appliance8 (Microwave),2015-02,0.0129,0.0461,0.0157,0.0461
Microwave_2015-02-05_03,Microwave,Appliance8,Non-shiftable,2015-02-05 22:11:00,2015-02-05 22:13:00,2.0,2783.71,False,Appliance8,Appliance8 (Microwave),2015-02,0.013,0.0464,0.0158,0.0464
Microwave_2015-02-06_01,Microwave,Appliance8,Non-shiftable,2015-02-06 21:09:00,2015-02-06 21:12:00,3.0,2794.94,False,Appliance8,Appliance8 (Microwave),2015-02,0.013,0.0466,0.0158,0.0466
Microwave_2015-02-07_01,Microwave,Appliance8,Non-shiftable,2015-02-07 20:50:00,2015-02-07 20:53:00,3.0,3074.45,False,Appliance8,Appliance8 (Microwave),2015-02,0.0143,0.0512,0.0174,0.0512
Microwave_2015-02-08_01,Microwave,Appliance8,Non-shiftable,2015-02-08 08:16:00,2015-02-08 08:19:00,3.0,1627.64,False,Appliance8,Appliance8 (Microwave),2015-02,0.0081,0.0271,0.0092,0.0271
Microwave_2015-02-08_02,Microwave,Appliance8,Non-shiftable,2015-02-08 10:23:00,2015-02-08 10:45:00,22.0,3806.53,False,Appliance8,Appliance8 (Microwave),2015-02,0.019,0.0634,0.0216,0.0634
Microwave_2015-02-08_03,Microwave,Appliance8,Non-shiftable,2015-02-08 10:53:00,2015-02-08 10:59:00,6.0,1382.38,False,Appliance8,Appliance8 (Microwave),2015-02,0.0069,0.023,0.0078,0.023
Microwave_2015-02-08_04,Microwave,Appliance8,Non-shiftable,2015-02-08 11:06:00,2015-02-08 11:08:00,2.0,22.21,False,Appliance8,Appliance8 (Microwave),2015-02,0.0001,0.0004,0.0001,0.0004
Microwave_2015-02-08_05,Microwave,Appliance8,Non-shiftable,2015-02-08 12:49:00,2015-02-08 12:57:00,8.0,8540.46,False,Appliance8,Appliance8 (Microwave),2015-02,0.0484,0.1423,0.0484,0.1423
Microwave_2015-02-08_06,Microwave,Appliance8,Non-shiftable,2015-02-08 20:35:00,2015-02-08 20:38:00,3.0,2751.3,False,Appliance8,Appliance8 (Microwave),2015-02,0.0128,0.0459,0.0156,0.0459
Microwave_2015-02-08_07,Microwave,Appliance8,Non-shiftable,2015-02-08 21:28:00,2015-02-08 21:31:00,3.0,2759.85,False,Appliance8,Appliance8 (Microwave),2015-02,0.0129,0.046,0.0156,0.046
Microwave_2015-02-08_08,Microwave,Appliance8,Non-shiftable,2015-02-08 22:18:00,2015-02-08 22:21:00,3.0,2899.54,False,Appliance8,Appliance8 (Microwave),2015-02,0.0135,0.0483,0.0164,0.0483
Microwave_2015-02-09_01,Microwave,Appliance8,Non-shiftable,2015-02-09 17:27:00,2015-02-09 17:30:00,3.0,550.53,False,Appliance8,Appliance8 (Microwave),2015-02,0.0029,0.0092,0.0031,0.0092
Microwave_2015-02-09_02,Microwave,Appliance8,Non-shiftable,2015-02-09 21:13:00,2015-02-09 21:16:00,3.0,2889.57,False,Appliance8,Appliance8 (Microwave),2015-02,0.0135,0.0482,0.0164,0.0482
Microwave_2015-02-09_03,Microwave,Appliance8,Non-shiftable,2015-02-09 21:55:00,2015-02-09 21:57:00,2.0,2368.25,False,Appliance8,Appliance8 (Microwave),2015-02,0.0111,0.0395,0.0134,0.0395
Microwave_2015-02-10_01,Microwave,Appliance8,Non-shiftable,2015-02-10 17:49:00,2015-02-10 17:58:00,9.0,9775.67,False,Appliance8,Appliance8 (Microwave),2015-02,0.0521,0.1629,0.0554,0.1629
Microwave_2015-02-10_02,Microwave,Appliance8,Non-shiftable,2015-02-10 21:17:00,2015-02-10 21:21:00,4.0,4305.79,False,Appliance8,Appliance8 (Microwave),2015-02,0.0201,0.0718,0.0244,0.0718
Microwave_2015-02-11_01,Microwave,Appliance8,Non-shiftable,2015-02-11 18:01:00,2015-02-11 18:08:00,7.0,5749.11,False,Appliance8,Appliance8 (Microwave),2015-02,0.0307,0.0958,0.0326,0.0958
Microwave_2015-02-11_02,Microwave,Appliance8,Non-shiftable,2015-02-11 20:26:00,2015-02-11 20:29:00,3.0,2940.14,False,Appliance8,Appliance8 (Microwave),2015-02,0.0137,0.049,0.0167,0.049
Microwave_2015-02-11_03,Microwave,Appliance8,Non-shiftable,2015-02-11 21:57:00,2015-02-11 22:00:00,3.0,2669.07,False,Appliance8,Appliance8 (Microwave),2015-02,0.0125,0.0445,0.0151,0.0445
Microwave_2015-02-12_01,Microwave,Appliance8,Non-shiftable,2015-02-12 13:44:00,2015-02-12 13:48:00,4.0,2897.37,False,Appliance8,Appliance8 (Microwave),2015-02,0.0164,0.0483,0.0164,0.0483
Microwave_2015-02-12_02,Microwave,Appliance8,Non-shiftable,2015-02-12 14:04:00,2015-02-12 14:08:00,4.0,2736.5,False,Appliance8,Appliance8 (Microwave),2015-02,0.0155,0.0456,0.0155,0.0456
Microwave_2015-02-12_03,Microwave,Appliance8,Non-shiftable,2015-02-12 15:01:00,2015-02-12 15:03:00,2.0,2043.08,False,Appliance8,Appliance8 (Microwave),2015-02,0.0116,0.0341,0.0116,0.0341
Microwave_2015-02-12_04,Microwave,Appliance8,Non-shiftable,2015-02-12 17:18:00,2015-02-12 17:21:00,3.0,2054.88,False,Appliance8,Appliance8 (Microwave),2015-02,0.011,0.0342,0.0116,0.0342
Microwave_2015-02-12_05,Microwave,Appliance8,Non-shiftable,2015-02-12 18:11:00,2015-02-12 18:14:00,3.0,1846.93,False,Appliance8,Appliance8 (Microwave),2015-02,0.0099,0.0308,0.0105,0.0308
Microwave_2015-02-12_06,Microwave,Appliance8,Non-shiftable,2015-02-12 18:51:00,2015-02-12 18:53:00,2.0,1476.25,False,Appliance8,Appliance8 (Microwave),2015-02,0.0079,0.0246,0.0084,0.0246
Microwave_2015-02-12_07,Microwave,Appliance8,Non-shiftable,2015-02-12 22:37:00,2015-02-12 22:39:00,2.0,1787.36,False,Appliance8,Appliance8 (Microwave),2015-02,0.0083,0.0298,0.0101,0.0298
Microwave_2015-02-13_01,Microwave,Appliance8,Non-shiftable,2015-02-13 21:50:00,2015-02-13 21:53:00,3.0,2937.75,False,Appliance8,Appliance8 (Microwave),2015-02,0.0137,0.049,0.0166,0.049
Microwave_2015-02-14_01,Microwave,Appliance8,Non-shiftable,2015-02-14 12:32:00,2015-02-14 12:41:00,9.0,1685.41,False,Appliance8,Appliance8 (Microwave),2015-02,0.0096,0.0281,0.0096,0.0281
Microwave_2015-02-14_02,Microwave,Appliance8,Non-shiftable,2015-02-14 12:42:00,2015-02-14 12:44:00,2.0,779.46,False,Appliance8,Appliance8 (Microwave),2015-02,0.0044,0.013,0.0044,0.013
Microwave_2015-02-14_03,Microwave,Appliance8,Non-shiftable,2015-02-14 17:59:00,2015-02-14 18:06:00,7.0,8400.14,False,Appliance8,Appliance8 (Microwave),2015-02,0.0448,0.14,0.0476,0.14
Microwave_2015-02-14_04,Microwave,Appliance8,Non-shiftable,2015-02-14 18:13:00,2015-02-14 18:15:00,2.0,35.76,False,Appliance8,Appliance8 (Microwave),2015-02,0.0002,0.0006,0.0002,0.0006
Microwave_2015-02-15_01,Microwave,Appliance8,Non-shiftable,2015-02-15 18:09:00,2015-02-15 18:14:00,5.0,6755.89,False,Appliance8,Appliance8 (Microwave),2015-02,0.036,0.1126,0.0383,0.1126
Microwave_2015-02-15_02,Microwave,Appliance8,Non-shiftable,2015-02-15 18:15:00,2015-02-15 18:17:00,2.0,13.41,False,Appliance8,Appliance8 (Microwave),2015-02,0.0001,0.0002,0.0001,0.0002
Microwave_2015-02-16_01,Microwave,Appliance8,Non-shiftable,2015-02-16 20:45:00,2015-02-16 20:49:00,4.0,4602.82,False,Appliance8,Appliance8 (Microwave),2015-02,0.0215,0.0767,0.0261,0.0767
Microwave_2015-02-17_01,Microwave,Appliance8,Non-shiftable,2015-02-17 21:11:00,2015-02-17 21:14:00,3.0,2171.18,False,Appliance8,Appliance8 (Microwave),2015-02,0.0101,0.0362,0.0123,0.0362
Microwave_2015-02-18_01,Microwave,Appliance8,Non-shiftable,2015-02-18 18:20:00,2015-02-18 18:22:00,2.0,1003.5,False,Appliance8,Appliance8 (Microwave),2015-02,0.0054,0.0167,0.0057,0.0167
Microwave_2015-02-18_02,Microwave,Appliance8,Non-shiftable,2015-02-18 21:48:00,2015-02-18 21:50:00,2.0,2514.71,False,Appliance8,Appliance8 (Microwave),2015-02,0.0117,0.0419,0.0143,0.0419
Microwave_2015-02-19_01,Microwave,Appliance8,Non-shiftable,2015-02-19 17:53:00,2015-02-19 18:01:00,8.0,8582.36,False,Appliance8,Appliance8 (Microwave),2015-02,0.0458,0.143,0.0486,0.143
Microwave_2015-02-22_01,Microwave,Appliance8,Non-shiftable,2015-02-22 11:33:00,2015-02-22 11:35:00,2.0,407.52,False,Appliance8,Appliance8 (Microwave),2015-02,0.002,0.0068,0.0023,0.0068
Microwave_2015-02-22_02,Microwave,Appliance8,Non-shiftable,2015-02-22 12:44:00,2015-02-22 12:51:00,7.0,9695.62,False,Appliance8,Appliance8 (Microwave),2015-02,0.0549,0.1616,0.0549,0.1616
Microwave_2015-02-23_01,Microwave,Appliance8,Non-shiftable,2015-02-23 17:10:00,2015-02-23 17:12:00,2.0,566.75,False,Appliance8,Appliance8 (Microwave),2015-02,0.003,0.0094,0.0032,0.0094
Microwave_2015-02-24_01,Microwave,Appliance8,Non-shiftable,2015-02-24 18:02:00,2015-02-24 18:11:00,9.0,10235.35,False,Appliance8,Appliance8 (Microwave),2015-02,0.0546,0.1706,0.058,0.1706
Microwave_2015-02-25_01,Microwave,Appliance8,Non-shiftable,2015-02-25 21:49:00,2015-02-25 21:52:00,3.0,2529.7,False,Appliance8,Appliance8 (Microwave),2015-02,0.0118,0.0422,0.0143,0.0422
Microwave_2015-02-27_01,Microwave,Appliance8,Non-shiftable,2015-02-27 20:56:00,2015-02-27 20:59:00,3.0,2422.01,False,Appliance8,Appliance8 (Microwave),2015-02,0.0113,0.0404,0.0137,0.0404
Microwave_2015-03-10_01,Microwave,Appliance8,Non-shiftable,2015-03-10 22:04:00,2015-03-10 22:06:00,2.0,2717.58,False,Appliance8,Appliance8 (Microwave),2015-03,0.0127,0.0453,0.0154,0.0453
Microwave_2015-03-12_01,Microwave,Appliance8,Non-shiftable,2015-03-12 21:03:00,2015-03-12 21:06:00,3.0,2751.56,False,Appliance8,Appliance8 (Microwave),2015-03,0.0128,0.0459,0.0156,0.0459
Microwave_2015-03-13_01,Microwave,Appliance8,Non-shiftable,2015-03-13 20:26:00,2015-03-13 20:29:00,3.0,2754.91,False,Appliance8,Appliance8 (Microwave),2015-03,0.0129,0.0459,0.0156,0.0459
Microwave_2015-03-14_01,Microwave,Appliance8,Non-shiftable,2015-03-14 21:05:00,2015-03-14 21:07:00,2.0,2416.0,False,Appliance8,Appliance8 (Microwave),2015-03,0.0113,0.0403,0.0137,0.0403
Microwave_2015-03-14_02,Microwave,Appliance8,Non-shiftable,2015-03-14 21:50:00,2015-03-14 21:52:00,2.0,1645.0,False,Appliance8,Appliance8 (Microwave),2015-03,0.0077,0.0274,0.0093,0.0274
Microwave_2015-03-15_01,Microwave,Appliance8,Non-shiftable,2015-03-15 13:16:00,2015-03-15 13:19:00,3.0,2780.58,False,Appliance8,Appliance8 (Microwave),2015-03,0.0158,0.0463,0.0158,0.0463
Microwave_2015-03-15_02,Microwave,Appliance8,Non-shiftable,2015-03-15 18:53:00,2015-03-15 18:56:00,3.0,2899.47,False,Appliance8,Appliance8 (Microwave),2015-03,0.0155,0.0483,0.0164,0.0483
Microwave_2015-03-15_03,Microwave,Appliance8,Non-shiftable,2015-03-15 20:22:00,2015-03-15 20:25:00,3.0,2128.89,False,Appliance8,Appliance8 (Microwave),2015-03,0.0099,0.0355,0.0121,0.0355
Microwave_2015-03-16_01,Microwave,Appliance8,Non-shiftable,2015-03-16 19:04:00,2015-03-16 19:07:00,3.0,3023.37,False,Appliance8,Appliance8 (Microwave),2015-03,0.0161,0.0504,0.0171,0.0504
Microwave_2015-03-16_02,Microwave,Appliance8,Non-shiftable,2015-03-16 20:06:00,2015-03-16 20:09:00,3.0,1947.22,False,Appliance8,Appliance8 (Microwave),2015-03,0.0091,0.0325,0.011,0.0325
Microwave_2015-03-17_01,Microwave,Appliance8,Non-shiftable,2015-03-17 16:22:00,2015-03-17 16:25:00,3.0,1122.93,False,Appliance8,Appliance8 (Microwave),2015-03,0.006,0.0187,0.0064,0.0187
Microwave_2015-03-17_02,Microwave,Appliance8,Non-shiftable,2015-03-17 16:26:00,2015-03-17 16:34:00,8.0,1550.87,False,Appliance8,Appliance8 (Microwave),2015-03,0.0083,0.0258,0.0088,0.0258
Microwave_2015-03-17_03,Microwave,Appliance8,Non-shiftable,2015-03-17 17:55:00,2015-03-17 18:00:00,5.0,5554.39,False,Appliance8,Appliance8 (Microwave),2015-03,0.0296,0.0926,0.0315,0.0926
Microwave_2015-03-17_04,Microwave,Appliance8,Non-shiftable,2015-03-17 20:39:00,2015-03-17 20:42:00,3.0,2785.33,False,Appliance8,Appliance8 (Microwave),2015-03,0.013,0.0464,0.0158,0.0464
Microwave_2015-03-18_01,Microwave,Appliance8,Non-shiftable,2015-03-18 17:52:00,2015-03-18 17:59:00,7.0,8359.24,False,Appliance8,Appliance8 (Microwave),2015-03,0.0446,0.1393,0.0474,0.1393
Microwave_2015-03-19_01,Microwave,Appliance8,Non-shiftable,2015-03-19 18:56:00,2015-03-19 18:59:00,3.0,3246.21,False,Appliance8,Appliance8 (Microwave),2015-03,0.0173,0.0541,0.0184,0.0541
Microwave_2015-03-21_01,Microwave,Appliance8,Non-shiftable,2015-03-21 14:24:00,2015-03-21 14:27:00,3.0,2903.56,False,Appliance8,Appliance8 (Microwave),2015-03,0.0165,0.0484,0.0165,0.0484
Microwave_2015-03-24_01,Microwave,Appliance8,Non-shiftable,2015-03-24 20:06:00,2015-03-24 20:09:00,3.0,2786.68,False,Appliance8,Appliance8 (Microwave),2015-03,0.013,0.0464,0.0158,0.0464
Microwave_2015-03-24_02,Microwave,Appliance8,Non-shiftable,2015-03-24 21:45:00,2015-03-24 21:47:00,2.0,2363.88,False,Appliance8,Appliance8 (Microwave),2015-03,0.011,0.0394,0.0134,0.0394
Microwave_2015-03-25_01,Microwave,Appliance8,Non-shiftable,2015-03-25 22:15:00,2015-03-25 22:18:00,3.0,2508.6,False,Appliance8,Appliance8 (Microwave),2015-03,0.0117,0.0418,0.0142,0.0418
Microwave_2015-03-26_01,Microwave,Appliance8,Non-shiftable,2015-03-26 21:37:00,2015-03-26 21:40:00,3.0,3033.0,False,Appliance8,Appliance8 (Microwave),2015-03,0.0142,0.0505,0.0172,0.0505
Microwave_2015-03-26_02,Microwave,Appliance8,Non-shiftable,2015-03-26 22:23:00,2015-03-26 22:25:00,2.0,2541.27,False,Appliance8,Appliance8 (Microwave),2015-03,0.0119,0.0424,0.0144,0.0424
Microwave_2015-03-27_01,Microwave,Appliance8,Non-shiftable,2015-03-27 20:25:00,2015-03-27 20:28:00,3.0,2833.17,False,Appliance8,Appliance8 (Microwave),2015-03,0.0132,0.0472,0.0161,0.0472
Microwave_2015-03-28_01,Microwave,Appliance8,Non-shiftable,2015-03-28 12:22:00,2015-03-28 12:24:00,2.0,1392.44,False,Appliance8,Appliance8 (Microwave),2015-03,0.0079,0.0232,0.0079,0.0232
Microwave_2015-03-28_02,Microwave,Appliance8,Non-shiftable,2015-03-28 19:59:00,2015-03-28 20:02:00,3.0,2451.44,False,Appliance8,Appliance8 (Microwave),2015-03,0.0117,0.0409,0.0139,0.0409
Microwave_2015-03-28_03,Microwave,Appliance8,Non-shiftable,2015-03-28 22:20:00,2015-03-28 22:22:00,2.0,2402.97,False,Appliance8,Appliance8 (Microwave),2015-03,0.0112,0.04,0.0136,0.04
Microwave_2015-03-29_01,Microwave,Appliance8,Non-shiftable,2015-03-29 13:38:00,2015-03-29 13:45:00,7.0,8419.34,False,Appliance8,Appliance8 (Microwave),2015-03,0.0477,0.1403,0.0477,0.1403
Microwave_2015-03-29_02,Microwave,Appliance8,Non-shiftable,2015-03-29 20:49:00,2015-03-29 20:56:00,7.0,8117.07,False,Appliance8,Appliance8 (Microwave),2015-03,0.0379,0.1353,0.046,0.1353
Microwave_2015-03-30_01,Microwave,Appliance8,Non-shiftable,2015-03-30 20:36:00,2015-03-30 20:39:00,3.0,2915.14,False,Appliance8,Appliance8 (Microwave),2015-03,0.0136,0.0486,0.0165,0.0486
Microwave_2015-03-30_02,Microwave,Appliance8,Non-shiftable,2015-03-30 22:42:00,2015-03-30 22:45:00,3.0,2601.78,False,Appliance8,Appliance8 (Microwave),2015-03,0.0121,0.0434,0.0147,0.0434
Microwave_2015-04-01_01,Microwave,Appliance8,Non-shiftable,2015-04-01 17:48:00,2015-04-01 17:58:00,10.0,10994.75,False,Appliance8,Appliance8 (Microwave),2015-04,0.0586,0.1832,0.0623,0.1832
Microwave_2015-04-01_02,Microwave,Appliance8,Non-shiftable,2015-04-01 18:14:00,2015-04-01 18:16:00,2.0,1943.2,False,Appliance8,Appliance8 (Microwave),2015-04,0.0104,0.0324,0.011,0.0324
Microwave_2015-04-01_03,Microwave,Appliance8,Non-shiftable,2015-04-01 21:19:00,2015-04-01 21:22:00,3.0,2880.4,False,Appliance8,Appliance8 (Microwave),2015-04,0.0134,0.048,0.0163,0.048
Microwave_2015-04-01_04,Microwave,Appliance8,Non-shiftable,2015-04-01 23:08:00,2015-04-01 23:10:00,2.0,2876.35,False,Appliance8,Appliance8 (Microwave),2015-04,0.0134,0.0479,0.0163,0.0479
Microwave_2015-04-02_01,Microwave,Appliance8,Non-shiftable,2015-04-02 22:29:00,2015-04-02 22:31:00,2.0,2241.58,False,Appliance8,Appliance8 (Microwave),2015-04,0.0105,0.0374,0.0127,0.0374
Microwave_2015-04-07_01,Microwave,Appliance8,Non-shiftable,2015-04-07 17:59:00,2015-04-07 18:06:00,7.0,8205.33,False,Appliance8,Appliance8 (Microwave),2015-04,0.0438,0.1368,0.0465,0.1368
Microwave_2015-04-08_01,Microwave,Appliance8,Non-shiftable,2015-04-08 12:38:00,2015-04-08 12:40:00,2.0,1461.37,False,Appliance8,Appliance8 (Microwave),2015-04,0.0083,0.0244,0.0083,0.0244
Microwave_2015-04-08_02,Microwave,Appliance8,Non-shiftable,2015-04-08 17:55:00,2015-04-08 17:58:00,3.0,2933.6,False,Appliance8,Appliance8 (Microwave),2015-04,0.0156,0.0489,0.0166,0.0489
Microwave_2015-04-11_01,Microwave,Appliance8,Non-shiftable,2015-04-11 13:57:00,2015-04-11 13:59:00,2.0,2920.79,False,Appliance8,Appliance8 (Microwave),2015-04,0.0166,0.0487,0.0166,0.0487
Microwave_2015-04-11_02,Microwave,Appliance8,Non-shiftable,2015-04-11 20:48:00,2015-04-11 20:51:00,3.0,2575.22,False,Appliance8,Appliance8 (Microwave),2015-04,0.012,0.0429,0.0146,0.0429
Microwave_2015-04-12_01,Microwave,Appliance8,Non-shiftable,2015-04-12 13:19:00,2015-04-12 13:26:00,7.0,8264.44,False,Appliance8,Appliance8 (Microwave),2015-04,0.0468,0.1377,0.0468,0.1377
Microwave_2015-04-12_02,Microwave,Appliance8,Non-shiftable,2015-04-12 20:00:00,2015-04-12 20:03:00,3.0,2287.78,False,Appliance8,Appliance8 (Microwave),2015-04,0.0107,0.0381,0.013,0.0381
Microwave_2015-04-13_01,Microwave,Appliance8,Non-shiftable,2015-04-13 12:23:00,2015-04-13 12:25:00,2.0,1442.78,False,Appliance8,Appliance8 (Microwave),2015-04,0.0082,0.024,0.0082,0.024
Microwave_2015-04-13_02,Microwave,Appliance8,Non-shiftable,2015-04-13 17:57:00,2015-04-13 18:01:00,4.0,3374.71,False,Appliance8,Appliance8 (Microwave),2015-04,0.018,0.0562,0.0191,0.0562
Microwave_2015-04-13_03,Microwave,Appliance8,Non-shiftable,2015-04-13 21:28:00,2015-04-13 21:31:00,3.0,3679.33,False,Appliance8,Appliance8 (Microwave),2015-04,0.0172,0.0613,0.0208,0.0613
Microwave_2015-04-14_01,Microwave,Appliance8,Non-shiftable,2015-04-14 21:02:00,2015-04-14 21:06:00,4.0,4215.44,False,Appliance8,Appliance8 (Microwave),2015-04,0.0197,0.0703,0.0239,0.0703
Microwave_2015-04-15_01,Microwave,Appliance8,Non-shiftable,2015-04-15 17:24:00,2015-04-15 17:27:00,3.0,3523.27,False,Appliance8,Appliance8 (Microwave),2015-04,0.0188,0.0587,0.02,0.0587
Microwave_2015-04-15_02,Microwave,Appliance8,Non-shiftable,2015-04-15 17:44:00,2015-04-15 17:48:00,4.0,4429.14,False,Appliance8,Appliance8 (Microwave),2015-04,0.0236,0.0738,0.0251,0.0738
Microwave_2015-04-15_03,Microwave,Appliance8,Non-shiftable,2015-04-15 17:51:00,2015-04-15 17:55:00,4.0,3849.83,False,Appliance8,Appliance8 (Microwave),2015-04,0.0205,0.0642,0.0218,0.0642
Microwave_2015-04-15_04,Microwave,Appliance8,Non-shiftable,2015-04-15 20:19:00,2015-04-15 20:22:00,3.0,2866.83,False,Appliance8,Appliance8 (Microwave),2015-04,0.0134,0.0478,0.0162,0.0478
Microwave_2015-04-16_01,Microwave,Appliance8,Non-shiftable,2015-04-16 17:49:00,2015-04-16 17:56:00,7.0,8146.67,False,Appliance8,Appliance8 (Microwave),2015-04,0.0434,0.1358,0.0462,0.1358
Microwave_2015-04-16_02,Microwave,Appliance8,Non-shiftable,2015-04-16 20:55:00,2015-04-16 20:57:00,2.0,2417.78,False,Appliance8,Appliance8 (Microwave),2015-04,0.0113,0.0403,0.0137,0.0403
