appliance_ID,appliance_name,Shiftability,original_start_time,original_end_time,duration(min),energy(W),event_id,is_reschedulable
Appliance7,Dishwasher,Shiftable,2014-07-08 14:54:00,2014-07-08 14:58:00,4.0,6544.96,house21_event_8294,True
Appliance7,Dishwasher,Shiftable,2014-07-08 15:06:00,2014-07-08 15:08:00,2.0,17.44,house21_event_8295,True
Appliance7,Dishwasher,Shiftable,2014-07-08 18:00:00,2014-07-08 18:02:00,2.0,4973.67,house21_event_8296,True
Appliance7,Dishwasher,Shiftable,2014-07-08 20:02:00,2014-07-08 20:04:00,2.0,5927.63,house21_event_8297,True
Appliance7,Dishwasher,Shiftable,2014-07-09 06:53:00,2014-07-09 06:54:00,1.0,17.5,house21_event_8298,True
Appliance7,Dishwasher,Shiftable,2014-07-09 17:42:00,2014-07-09 17:46:00,4.0,3693.61,house21_event_8299,True
Appliance7,Dishwasher,Shiftable,2014-07-09 19:56:00,2014-07-09 19:58:00,2.0,5515.55,house21_event_8300,True
Appliance7,Dishwasher,Shiftable,2014-07-09 20:18:00,2014-07-09 20:20:00,2.0,784.92,house21_event_8301,True
Appliance7,Dishwasher,Shiftable,2014-07-10 06:21:00,2014-07-10 06:22:00,1.0,37.0,house21_event_8302,True
Appliance7,Dishwasher,Shiftable,2014-07-10 06:39:00,2014-07-10 06:40:00,1.0,19.14,house21_event_8303,True
Appliance7,Dishwasher,Shiftable,2014-07-10 20:54:00,2014-07-10 20:57:00,3.0,6099.75,house21_event_8304,True
Appliance7,Dishwasher,Shiftable,2014-07-11 06:52:00,2014-07-11 06:54:00,2.0,4953.03,house21_event_8305,True
Appliance7,Dishwasher,Shiftable,2014-07-11 09:24:00,2014-07-11 09:25:00,1.0,33.0,house21_event_8306,True
Appliance7,Dishwasher,Shiftable,2014-07-11 16:33:00,2014-07-11 16:37:00,4.0,10844.23,house21_event_8307,True
Appliance7,Dishwasher,Shiftable,2014-07-11 17:24:00,2014-07-11 17:26:00,2.0,3779.07,house21_event_8308,True
Appliance7,Dishwasher,Shiftable,2014-07-11 17:57:00,2014-07-11 18:00:00,3.0,5063.5,house21_event_8309,True
Appliance7,Dishwasher,Shiftable,2014-07-13 09:28:00,2014-07-13 09:29:00,1.0,12.75,house21_event_8310,True
Appliance7,Dishwasher,Shiftable,2014-07-13 15:46:00,2014-07-13 15:47:00,1.0,39.0,house21_event_8311,True
Appliance7,Dishwasher,Shiftable,2014-07-13 17:20:00,2014-07-13 17:21:00,1.0,22.63,house21_event_8312,True
Appliance7,Dishwasher,Shiftable,2014-07-14 06:36:00,2014-07-14 06:37:00,1.0,6.87,house21_event_8313,True
Appliance7,Dishwasher,Shiftable,2014-07-14 18:39:00,2014-07-14 18:41:00,2.0,4708.7,house21_event_8314,True
Appliance7,Dishwasher,Shiftable,2014-07-15 17:39:00,2014-07-15 17:43:00,4.0,7986.6,house21_event_8315,True
Appliance7,Dishwasher,Shiftable,2014-07-16 08:31:00,2014-07-16 08:33:00,2.0,50.0,house21_event_8316,True
Appliance7,Dishwasher,Shiftable,2014-07-16 09:00:00,2014-07-16 09:01:00,1.0,7.36,house21_event_8317,True
Appliance7,Dishwasher,Shiftable,2014-07-17 06:58:00,2014-07-17 06:59:00,1.0,8.67,house21_event_8318,True
Appliance7,Dishwasher,Shiftable,2014-07-17 15:46:00,2014-07-17 15:48:00,2.0,315.2,house21_event_8319,True
Appliance7,Dishwasher,Shiftable,2014-08-05 08:28:00,2014-08-05 08:29:00,1.0,121.84,house21_event_8322,True
Appliance7,Dishwasher,Shiftable,2014-08-05 17:20:00,2014-08-05 17:24:00,4.0,8169.29,house21_event_8323,True
Appliance7,Dishwasher,Shiftable,2014-08-06 15:04:00,2014-08-06 15:06:00,2.0,11.99,house21_event_8324,True
Appliance7,Dishwasher,Shiftable,2014-08-06 18:29:00,2014-08-06 18:33:00,4.0,7272.14,house21_event_8325,True
Appliance7,Dishwasher,Shiftable,2014-08-07 06:34:00,2014-08-07 06:35:00,1.0,15.0,house21_event_8326,True
Appliance7,Dishwasher,Shiftable,2014-08-07 19:52:00,2014-08-07 19:54:00,2.0,2078.46,house21_event_8327,True
Appliance7,Dishwasher,Shiftable,2014-08-08 17:22:00,2014-08-08 17:24:00,2.0,1635.7,house21_event_8329,True
Appliance7,Dishwasher,Shiftable,2014-08-09 09:37:00,2014-08-09 09:38:00,1.0,28.0,house21_event_8330,True
Appliance7,Dishwasher,Shiftable,2014-08-09 14:30:00,2014-08-09 14:31:00,1.0,252.0,house21_event_8331,True
Appliance7,Dishwasher,Shiftable,2014-08-09 15:47:00,2014-08-09 15:48:00,1.0,14.78,house21_event_8332,True
Appliance7,Dishwasher,Shiftable,2014-08-09 17:53:00,2014-08-09 17:55:00,2.0,3594.95,house21_event_8333,True
Appliance7,Dishwasher,Shiftable,2014-08-09 21:11:00,2014-08-09 21:14:00,3.0,5660.83,house21_event_8334,True
Appliance7,Dishwasher,Shiftable,2014-08-10 08:33:00,2014-08-10 08:35:00,2.0,4507.11,house21_event_8335,True
Appliance7,Dishwasher,Shiftable,2014-08-10 18:15:00,2014-08-10 18:18:00,3.0,4185.76,house21_event_8336,True
Appliance7,Dishwasher,Shiftable,2014-08-10 20:41:00,2014-08-10 20:44:00,3.0,6269.18,house21_event_8337,True
Appliance7,Dishwasher,Shiftable,2014-08-11 06:53:00,2014-08-11 06:56:00,3.0,5541.5,house21_event_8338,True
Appliance7,Dishwasher,Shiftable,2014-08-11 16:39:00,2014-08-11 16:40:00,1.0,16.8,house21_event_8339,True
Appliance7,Dishwasher,Shiftable,2014-08-11 16:58:00,2014-08-11 17:01:00,3.0,4189.18,house21_event_8340,True
Appliance7,Dishwasher,Shiftable,2014-08-11 18:34:00,2014-08-11 18:37:00,3.0,6455.99,house21_event_8341,True
Appliance7,Dishwasher,Shiftable,2014-08-12 07:30:00,2014-08-12 07:31:00,1.0,8.88,house21_event_8342,True
Appliance7,Dishwasher,Shiftable,2014-08-12 12:11:00,2014-08-12 12:12:00,1.0,67.93,house21_event_8343,True
Appliance7,Dishwasher,Shiftable,2014-08-13 06:46:00,2014-08-13 06:47:00,1.0,25.5,house21_event_8344,True
Appliance7,Dishwasher,Shiftable,2014-08-13 10:36:00,2014-08-13 10:37:00,1.0,6.38,house21_event_8345,True
Appliance7,Dishwasher,Shiftable,2014-08-13 17:11:00,2014-08-13 17:15:00,4.0,10587.62,house21_event_8346,True
Appliance7,Dishwasher,Shiftable,2014-08-13 17:16:00,2014-08-13 17:20:00,4.0,6883.21,house21_event_8347,True
Appliance7,Dishwasher,Shiftable,2014-08-13 17:30:00,2014-08-13 17:32:00,2.0,419.86,house21_event_8348,True
Appliance7,Dishwasher,Shiftable,2014-08-13 17:42:00,2014-08-13 17:44:00,2.0,3783.01,house21_event_8349,True
Appliance7,Dishwasher,Shiftable,2014-08-13 21:50:00,2014-08-13 21:51:00,1.0,2424.61,house21_event_8350,True
Appliance7,Dishwasher,Shiftable,2014-08-14 07:01:00,2014-08-14 07:03:00,2.0,2991.5,house21_event_8351,True
Appliance7,Dishwasher,Shiftable,2014-08-14 09:38:00,2014-08-14 09:40:00,2.0,30.53,house21_event_8352,True
Appliance7,Dishwasher,Shiftable,2014-08-14 11:46:00,2014-08-14 11:47:00,1.0,255.55,house21_event_8353,True
Appliance7,Dishwasher,Shiftable,2014-08-14 14:18:00,2014-08-14 14:19:00,1.0,26.0,house21_event_8354,True
Appliance7,Dishwasher,Shiftable,2014-08-14 16:37:00,2014-08-14 16:38:00,1.0,18.22,house21_event_8355,True
Appliance7,Dishwasher,Shiftable,2014-08-15 07:03:00,2014-08-15 07:04:00,1.0,45.0,house21_event_8356,True
Appliance7,Dishwasher,Shiftable,2014-08-15 12:15:00,2014-08-15 12:16:00,1.0,21.02,house21_event_8357,True
Appliance7,Dishwasher,Shiftable,2014-08-15 17:23:00,2014-08-15 17:26:00,3.0,6042.8,house21_event_8358,True
Appliance7,Dishwasher,Shiftable,2014-08-16 07:13:00,2014-08-16 07:14:00,1.0,14.0,house21_event_8359,True
Appliance7,Dishwasher,Shiftable,2014-08-16 08:22:00,2014-08-16 08:23:00,1.0,4.25,house21_event_8360,True
Appliance7,Dishwasher,Shiftable,2014-08-16 10:18:00,2014-08-16 10:19:00,1.0,10.86,house21_event_8361,True
Appliance7,Dishwasher,Shiftable,2014-08-16 15:07:00,2014-08-16 15:16:00,9.0,16502.66,house21_event_8362,True
Appliance7,Dishwasher,Shiftable,2014-08-16 15:41:00,2014-08-16 15:45:00,4.0,5972.38,house21_event_8363,True
Appliance7,Dishwasher,Shiftable,2014-08-16 20:35:00,2014-08-16 20:39:00,4.0,9220.08,house21_event_8364,True
Appliance7,Dishwasher,Shiftable,2014-08-16 20:51:00,2014-08-16 20:52:00,1.0,6.22,house21_event_8365,True
Appliance7,Dishwasher,Shiftable,2014-08-27 07:48:00,2014-08-27 07:49:00,1.0,42.0,house21_event_8366,True
Appliance7,Dishwasher,Shiftable,2014-08-27 20:47:00,2014-08-27 20:50:00,3.0,2619.91,house21_event_8367,True
Appliance7,Dishwasher,Shiftable,2014-08-28 06:59:00,2014-08-28 07:01:00,2.0,26.95,house21_event_8368,True
Appliance7,Dishwasher,Shiftable,2014-08-28 07:06:00,2014-08-28 07:07:00,1.0,8.5,house21_event_8369,True
Appliance7,Dishwasher,Shiftable,2014-08-29 06:33:00,2014-08-29 06:34:00,1.0,16.0,house21_event_8370,True
Appliance7,Dishwasher,Shiftable,2014-08-29 06:36:00,2014-08-29 06:37:00,1.0,11.75,house21_event_8371,True
Appliance7,Dishwasher,Shiftable,2014-08-29 06:40:00,2014-08-29 06:41:00,1.0,22.0,house21_event_8372,True
Appliance7,Dishwasher,Shiftable,2014-08-30 08:59:00,2014-08-30 09:00:00,1.0,25.5,house21_event_8373,True
Appliance7,Dishwasher,Shiftable,2014-08-30 09:03:00,2014-08-30 09:05:00,2.0,57.6,house21_event_8374,True
Appliance7,Dishwasher,Shiftable,2014-09-01 17:10:00,2014-09-01 17:13:00,3.0,2145.68,house21_event_8375,True
Appliance7,Dishwasher,Shiftable,2014-09-02 07:39:00,2014-09-02 07:41:00,2.0,239.5,house21_event_8377,True
Appliance7,Dishwasher,Shiftable,2014-09-02 07:46:00,2014-09-02 07:47:00,1.0,30.0,house21_event_8378,True
Appliance7,Dishwasher,Shiftable,2014-09-02 07:57:00,2014-09-02 07:58:00,1.0,20.25,house21_event_8379,True
Appliance7,Dishwasher,Shiftable,2014-09-03 07:49:00,2014-09-03 07:53:00,4.0,26.52,house21_event_8380,True
Appliance7,Dishwasher,Shiftable,2014-09-03 07:57:00,2014-09-03 07:58:00,1.0,3.75,house21_event_8381,True
Appliance7,Dishwasher,Shiftable,2014-09-04 08:03:00,2014-09-04 08:06:00,3.0,1263.8,house21_event_8382,True
Appliance7,Dishwasher,Shiftable,2014-09-05 06:52:00,2014-09-05 06:55:00,3.0,2800.6,house21_event_8383,True
Appliance7,Dishwasher,Shiftable,2014-09-05 08:05:00,2014-09-05 08:06:00,1.0,24.0,house21_event_8384,True
Appliance7,Dishwasher,Shiftable,2014-09-05 20:42:00,2014-09-05 20:45:00,3.0,3013.48,house21_event_8385,True
Appliance7,Dishwasher,Shiftable,2014-09-06 07:15:00,2014-09-06 07:18:00,3.0,2786.61,house21_event_8386,True
Appliance7,Dishwasher,Shiftable,2014-09-06 07:24:00,2014-09-06 07:27:00,3.0,2183.29,house21_event_8387,True
Appliance7,Dishwasher,Shiftable,2014-09-08 14:49:00,2014-09-08 14:50:00,1.0,9.67,house21_event_8388,True
Appliance7,Dishwasher,Shiftable,2014-09-08 17:52:00,2014-09-08 17:55:00,3.0,2766.76,house21_event_8389,True
Appliance7,Dishwasher,Shiftable,2014-09-09 05:49:00,2014-09-09 05:52:00,3.0,2872.9,house21_event_8390,True
Appliance7,Dishwasher,Shiftable,2014-09-09 06:33:00,2014-09-09 06:34:00,1.0,3.22,house21_event_8391,True
Appliance7,Dishwasher,Shiftable,2014-09-09 06:43:00,2014-09-09 06:44:00,1.0,50.0,house21_event_8392,True
Appliance7,Dishwasher,Shiftable,2014-09-09 06:51:00,2014-09-09 06:52:00,1.0,24.57,house21_event_8393,True
Appliance7,Dishwasher,Shiftable,2014-09-09 06:56:00,2014-09-09 06:57:00,1.0,21.0,house21_event_8394,True
Appliance7,Dishwasher,Shiftable,2014-09-10 06:28:00,2014-09-10 06:29:00,1.0,45.0,house21_event_8396,True
Appliance7,Dishwasher,Shiftable,2014-09-10 06:33:00,2014-09-10 06:34:00,1.0,12.34,house21_event_8397,True
Appliance7,Dishwasher,Shiftable,2014-09-10 06:36:00,2014-09-10 06:37:00,1.0,11.5,house21_event_8398,True
Appliance7,Dishwasher,Shiftable,2014-09-10 07:08:00,2014-09-10 07:09:00,1.0,44.0,house21_event_8399,True
Appliance7,Dishwasher,Shiftable,2014-09-10 07:22:00,2014-09-10 07:23:00,1.0,20.0,house21_event_8400,True
Appliance7,Dishwasher,Shiftable,2014-09-10 17:08:00,2014-09-10 17:11:00,3.0,2869.03,house21_event_8401,True
Appliance7,Dishwasher,Shiftable,2014-09-11 21:13:00,2014-09-11 21:16:00,3.0,2923.36,house21_event_8402,True
Appliance7,Dishwasher,Shiftable,2014-09-13 07:07:00,2014-09-13 07:09:00,2.0,20.95,house21_event_8403,True
Appliance7,Dishwasher,Shiftable,2014-09-13 20:58:00,2014-09-13 20:59:00,1.0,13.71,house21_event_8404,True
Appliance7,Dishwasher,Shiftable,2014-09-14 07:16:00,2014-09-14 07:18:00,2.0,47.31,house21_event_8405,True
Appliance7,Dishwasher,Shiftable,2014-09-15 06:47:00,2014-09-15 06:49:00,2.0,1641.12,house21_event_8406,True
Appliance7,Dishwasher,Shiftable,2014-09-15 06:55:00,2014-09-15 06:59:00,4.0,4017.25,house21_event_8407,True
Appliance7,Dishwasher,Shiftable,2014-09-15 18:14:00,2014-09-15 18:17:00,3.0,2165.12,house21_event_8408,True
Appliance7,Dishwasher,Shiftable,2014-09-16 18:23:00,2014-09-16 18:26:00,3.0,2773.11,house21_event_8409,True
Appliance7,Dishwasher,Shiftable,2014-09-16 18:58:00,2014-09-16 19:01:00,3.0,2545.4,house21_event_8410,True
Appliance7,Dishwasher,Shiftable,2014-09-17 07:06:00,2014-09-17 07:09:00,3.0,2535.12,house21_event_8411,True
Appliance7,Dishwasher,Shiftable,2014-09-17 07:13:00,2014-09-17 07:16:00,3.0,2146.19,house21_event_8412,True
Appliance7,Dishwasher,Shiftable,2014-09-17 17:14:00,2014-09-17 17:16:00,2.0,1650.09,house21_event_8413,True
Appliance7,Dishwasher,Shiftable,2014-09-18 06:33:00,2014-09-18 06:36:00,3.0,2786.23,house21_event_8414,True
Appliance7,Dishwasher,Shiftable,2014-09-18 06:41:00,2014-09-18 06:43:00,2.0,2523.75,house21_event_8415,True
Appliance7,Dishwasher,Shiftable,2014-09-18 20:00:00,2014-09-18 20:03:00,3.0,2979.54,house21_event_8416,True
Appliance7,Dishwasher,Shiftable,2014-09-19 06:45:00,2014-09-19 06:47:00,2.0,2781.02,house21_event_8417,True
Appliance7,Dishwasher,Shiftable,2014-09-19 06:52:00,2014-09-19 06:55:00,3.0,3014.2,house21_event_8418,True
Appliance7,Dishwasher,Shiftable,2014-09-20 07:10:00,2014-09-20 07:12:00,2.0,2456.1,house21_event_8419,True
Appliance7,Dishwasher,Shiftable,2014-09-20 07:15:00,2014-09-20 07:16:00,1.0,116.0,house21_event_8420,True
Appliance7,Dishwasher,Shiftable,2014-09-21 20:58:00,2014-09-21 21:02:00,4.0,4290.85,house21_event_8421,True
Appliance7,Dishwasher,Shiftable,2014-09-22 06:37:00,2014-09-22 06:39:00,2.0,36.08,house21_event_8422,True
Appliance7,Dishwasher,Shiftable,2014-09-22 06:43:00,2014-09-22 06:44:00,1.0,7.0,house21_event_8423,True
Appliance7,Dishwasher,Shiftable,2014-09-22 06:50:00,2014-09-22 06:51:00,1.0,40.83,house21_event_8424,True
Appliance7,Dishwasher,Shiftable,2014-09-22 20:54:00,2014-09-22 20:57:00,3.0,2820.65,house21_event_8425,True
Appliance7,Dishwasher,Shiftable,2014-09-23 06:29:00,2014-09-23 06:33:00,4.0,1498.69,house21_event_8426,True
Appliance7,Dishwasher,Shiftable,2014-09-23 06:55:00,2014-09-23 06:56:00,1.0,49.77,house21_event_8427,True
Appliance7,Dishwasher,Shiftable,2014-09-23 07:08:00,2014-09-23 07:09:00,1.0,20.25,house21_event_8428,True
Appliance7,Dishwasher,Shiftable,2014-09-23 07:22:00,2014-09-23 07:23:00,1.0,9.4,house21_event_8429,True
Appliance7,Dishwasher,Shiftable,2014-09-24 06:22:00,2014-09-24 06:25:00,3.0,1781.08,house21_event_8430,True
Appliance7,Dishwasher,Shiftable,2014-09-24 21:04:00,2014-09-24 21:07:00,3.0,2613.76,house21_event_8432,True
Appliance7,Dishwasher,Shiftable,2014-09-25 06:42:00,2014-09-25 06:45:00,3.0,2539.55,house21_event_8433,True
Appliance7,Dishwasher,Shiftable,2014-09-25 06:46:00,2014-09-25 06:47:00,1.0,5.27,house21_event_8434,True
Appliance7,Dishwasher,Shiftable,2014-09-27 06:50:00,2014-09-27 06:51:00,1.0,1421.0,house21_event_8435,True
Appliance7,Dishwasher,Shiftable,2014-09-27 06:54:00,2014-09-27 06:56:00,2.0,44.18,house21_event_8436,True
Appliance7,Dishwasher,Shiftable,2014-09-27 07:08:00,2014-09-27 07:10:00,2.0,514.33,house21_event_8437,True
Appliance7,Dishwasher,Shiftable,2014-09-27 07:14:00,2014-09-27 07:17:00,3.0,2999.29,house21_event_8438,True
Appliance7,Dishwasher,Shiftable,2014-09-28 16:55:00,2014-09-28 16:59:00,4.0,4059.92,house21_event_8439,True
Appliance7,Dishwasher,Shiftable,2014-09-29 06:36:00,2014-09-29 06:40:00,4.0,3404.3,house21_event_8440,True
Appliance7,Dishwasher,Shiftable,2014-09-29 06:41:00,2014-09-29 06:43:00,2.0,952.34,house21_event_8441,True
Appliance7,Dishwasher,Shiftable,2014-09-29 07:09:00,2014-09-29 07:12:00,3.0,503.5,house21_event_8442,True
Appliance7,Dishwasher,Shiftable,2014-09-29 15:31:00,2014-09-29 15:37:00,6.0,4195.32,house21_event_8443,True
Appliance7,Dishwasher,Shiftable,2014-09-29 15:45:00,2014-09-29 15:48:00,3.0,1950.55,house21_event_8444,True
Appliance7,Dishwasher,Shiftable,2014-09-29 18:13:00,2014-09-29 18:16:00,3.0,3421.49,house21_event_8445,True
Appliance7,Dishwasher,Shiftable,2014-09-30 06:50:00,2014-09-30 06:52:00,2.0,1925.5,house21_event_8446,True
Appliance7,Dishwasher,Shiftable,2014-10-01 07:05:00,2014-10-01 07:08:00,3.0,2464.71,house21_event_8447,True
Appliance7,Dishwasher,Shiftable,2014-10-01 07:25:00,2014-10-01 07:27:00,2.0,2090.22,house21_event_8448,True
Appliance7,Dishwasher,Shiftable,2014-10-01 08:04:00,2014-10-01 08:05:00,1.0,281.66,house21_event_8449,True
Appliance7,Dishwasher,Shiftable,2014-10-03 07:31:00,2014-10-03 07:32:00,1.0,23.5,house21_event_8450,True
Appliance7,Dishwasher,Shiftable,2014-10-03 18:35:00,2014-10-03 18:36:00,1.0,3.43,house21_event_8452,True
Appliance7,Dishwasher,Shiftable,2014-10-03 22:37:00,2014-10-03 22:40:00,3.0,2221.6,house21_event_8453,True
Appliance7,Dishwasher,Shiftable,2014-10-03 22:41:00,2014-10-03 22:43:00,2.0,1221.5,house21_event_8454,True
Appliance7,Dishwasher,Shiftable,2014-10-04 08:09:00,2014-10-04 08:12:00,3.0,1879.0,house21_event_8455,True
Appliance7,Dishwasher,Shiftable,2014-10-04 08:43:00,2014-10-04 08:46:00,3.0,2960.26,house21_event_8456,True
Appliance7,Dishwasher,Shiftable,2014-10-06 07:50:00,2014-10-06 07:53:00,3.0,3095.9,house21_event_8457,True
Appliance7,Dishwasher,Shiftable,2014-10-06 08:01:00,2014-10-06 08:04:00,3.0,2902.23,house21_event_8458,True
Appliance7,Dishwasher,Shiftable,2014-10-06 08:18:00,2014-10-06 08:21:00,3.0,2651.54,house21_event_8459,True
Appliance7,Dishwasher,Shiftable,2014-10-07 07:42:00,2014-10-07 07:46:00,4.0,2973.48,house21_event_8461,True
Appliance7,Dishwasher,Shiftable,2014-10-07 13:09:00,2014-10-07 13:15:00,6.0,5143.18,house21_event_8462,True
Appliance7,Dishwasher,Shiftable,2014-10-07 22:06:00,2014-10-07 22:10:00,4.0,26.34,house21_event_8463,True
Appliance7,Dishwasher,Shiftable,2014-10-08 18:23:00,2014-10-08 18:27:00,4.0,3283.7,house21_event_8464,True
Appliance7,Dishwasher,Shiftable,2014-10-10 07:48:00,2014-10-10 07:51:00,3.0,447.93,house21_event_8466,True
Appliance7,Dishwasher,Shiftable,2014-10-10 11:09:00,2014-10-10 11:10:00,1.0,8.67,house21_event_8467,True
Appliance7,Dishwasher,Shiftable,2014-10-11 08:32:00,2014-10-11 08:34:00,2.0,465.33,house21_event_8468,True
Appliance7,Dishwasher,Shiftable,2014-10-12 08:26:00,2014-10-12 08:29:00,3.0,2167.86,house21_event_8470,True
Appliance7,Dishwasher,Shiftable,2014-10-13 07:41:00,2014-10-13 07:45:00,4.0,4378.96,house21_event_8471,True
Appliance7,Dishwasher,Shiftable,2014-10-13 07:51:00,2014-10-13 07:54:00,3.0,1950.43,house21_event_8472,True
Appliance7,Dishwasher,Shiftable,2014-10-13 07:55:00,2014-10-13 07:58:00,3.0,2880.54,house21_event_8473,True
Appliance7,Dishwasher,Shiftable,2014-10-13 08:03:00,2014-10-13 08:06:00,3.0,1971.49,house21_event_8474,True
Appliance7,Dishwasher,Shiftable,2014-10-14 08:07:00,2014-10-14 08:11:00,4.0,3515.14,house21_event_8475,True
Appliance7,Dishwasher,Shiftable,2014-10-15 07:24:00,2014-10-15 07:27:00,3.0,3463.38,house21_event_8476,True
Appliance7,Dishwasher,Shiftable,2014-10-16 07:42:00,2014-10-16 07:45:00,3.0,3063.27,house21_event_8477,True
Appliance7,Dishwasher,Shiftable,2014-10-18 08:28:00,2014-10-18 08:32:00,4.0,2888.39,house21_event_8479,True
Appliance7,Dishwasher,Shiftable,2014-10-19 09:27:00,2014-10-19 09:28:00,1.0,15.4,house21_event_8480,True
Appliance7,Dishwasher,Shiftable,2014-10-19 20:57:00,2014-10-19 21:01:00,4.0,3319.42,house21_event_8481,True
Appliance7,Dishwasher,Shiftable,2014-10-20 07:34:00,2014-10-20 07:37:00,3.0,3086.53,house21_event_8482,True
Appliance7,Dishwasher,Shiftable,2014-10-20 07:47:00,2014-10-20 07:50:00,3.0,2815.82,house21_event_8483,True
Appliance7,Dishwasher,Shiftable,2014-10-20 08:37:00,2014-10-20 08:41:00,4.0,2974.19,house21_event_8484,True
Appliance7,Dishwasher,Shiftable,2014-10-20 08:48:00,2014-10-20 08:51:00,3.0,3087.06,house21_event_8485,True
Appliance7,Dishwasher,Shiftable,2014-10-21 07:24:00,2014-10-21 07:27:00,3.0,3203.68,house21_event_8486,True
Appliance7,Dishwasher,Shiftable,2014-10-21 13:21:00,2014-10-21 13:22:00,1.0,9.33,house21_event_8488,True
Appliance7,Dishwasher,Shiftable,2014-10-22 09:58:00,2014-10-22 10:00:00,2.0,19.0,house21_event_8489,True
Appliance7,Dishwasher,Shiftable,2014-10-22 10:14:00,2014-10-22 10:18:00,4.0,2567.73,house21_event_8490,True
Appliance7,Dishwasher,Shiftable,2014-10-22 10:22:00,2014-10-22 10:23:00,1.0,32.67,house21_event_8491,True
Appliance7,Dishwasher,Shiftable,2014-10-23 08:09:00,2014-10-23 08:13:00,4.0,3965.78,house21_event_8492,True
Appliance7,Dishwasher,Shiftable,2014-10-23 08:14:00,2014-10-23 08:17:00,3.0,2858.56,house21_event_8493,True
Appliance7,Dishwasher,Shiftable,2014-10-23 15:20:00,2014-10-23 15:24:00,4.0,2988.28,house21_event_8494,True
Appliance7,Dishwasher,Shiftable,2014-10-23 15:27:00,2014-10-23 15:29:00,2.0,1829.12,house21_event_8495,True
Appliance7,Dishwasher,Shiftable,2014-10-23 15:49:00,2014-10-23 15:52:00,3.0,2730.86,house21_event_8496,True
Appliance7,Dishwasher,Shiftable,2014-10-23 15:53:00,2014-10-23 15:56:00,3.0,2855.96,house21_event_8497,True
Appliance7,Dishwasher,Shiftable,2014-10-26 12:23:00,2014-10-26 12:24:00,1.0,10.13,house21_event_8499,True
Appliance7,Dishwasher,Shiftable,2014-10-26 12:36:00,2014-10-26 12:39:00,3.0,528.88,house21_event_8500,True
Appliance7,Dishwasher,Shiftable,2014-10-26 14:23:00,2014-10-26 14:26:00,3.0,3501.94,house21_event_8501,True
Appliance7,Dishwasher,Shiftable,2014-10-26 14:27:00,2014-10-26 14:33:00,6.0,2611.75,house21_event_8502,True
Appliance7,Dishwasher,Shiftable,2014-10-28 16:02:00,2014-10-28 16:04:00,2.0,1648.92,house21_event_8503,True
Appliance7,Dishwasher,Shiftable,2014-10-28 16:50:00,2014-10-28 16:53:00,3.0,2875.27,house21_event_8504,True
Appliance7,Dishwasher,Shiftable,2014-10-29 07:27:00,2014-10-29 07:30:00,3.0,2699.18,house21_event_8505,True
Appliance7,Dishwasher,Shiftable,2014-10-29 07:32:00,2014-10-29 07:36:00,4.0,3132.89,house21_event_8506,True
Appliance7,Dishwasher,Shiftable,2014-10-29 08:04:00,2014-10-29 08:08:00,4.0,3142.43,house21_event_8507,True
Appliance7,Dishwasher,Shiftable,2014-10-29 18:03:00,2014-10-29 18:06:00,3.0,2572.33,house21_event_8508,True
Appliance7,Dishwasher,Shiftable,2014-10-30 07:31:00,2014-10-30 07:34:00,3.0,623.98,house21_event_8509,True
Appliance7,Dishwasher,Shiftable,2014-10-30 07:35:00,2014-10-30 07:37:00,2.0,1142.04,house21_event_8510,True
Appliance7,Dishwasher,Shiftable,2014-10-30 07:54:00,2014-10-30 07:57:00,3.0,2285.5,house21_event_8511,True
Appliance7,Dishwasher,Shiftable,2014-10-30 08:21:00,2014-10-30 08:22:00,1.0,49.39,house21_event_8512,True
Appliance7,Dishwasher,Shiftable,2014-11-03 07:29:00,2014-11-03 07:33:00,4.0,3240.15,house21_event_8513,True
Appliance7,Dishwasher,Shiftable,2014-11-03 15:59:00,2014-11-03 16:01:00,2.0,2194.61,house21_event_8514,True
Appliance7,Dishwasher,Shiftable,2014-11-03 16:07:00,2014-11-03 16:10:00,3.0,2172.43,house21_event_8515,True
Appliance7,Dishwasher,Shiftable,2014-11-03 16:11:00,2014-11-03 16:14:00,3.0,2183.07,house21_event_8516,True
Appliance7,Dishwasher,Shiftable,2014-11-04 07:42:00,2014-11-04 07:46:00,4.0,2951.79,house21_event_8517,True
Appliance7,Dishwasher,Shiftable,2014-11-04 08:12:00,2014-11-04 08:13:00,1.0,4.89,house21_event_8519,True
Appliance7,Dishwasher,Shiftable,2014-11-05 07:03:00,2014-11-05 07:06:00,3.0,2647.45,house21_event_8520,True
Appliance7,Dishwasher,Shiftable,2014-11-05 07:31:00,2014-11-05 07:34:00,3.0,2925.39,house21_event_8521,True
Appliance7,Dishwasher,Shiftable,2014-11-05 09:54:00,2014-11-05 09:57:00,3.0,24.34,house21_event_8522,True
Appliance7,Dishwasher,Shiftable,2014-11-05 09:58:00,2014-11-05 09:59:00,1.0,4.57,house21_event_8523,True
Appliance7,Dishwasher,Shiftable,2014-11-05 15:00:00,2014-11-05 15:01:00,1.0,18.5,house21_event_8524,True
Appliance7,Dishwasher,Shiftable,2014-11-06 07:22:00,2014-11-06 07:26:00,4.0,3036.75,house21_event_8525,True
Appliance7,Dishwasher,Shiftable,2014-11-06 07:31:00,2014-11-06 07:34:00,3.0,3217.85,house21_event_8526,True
